SKU,recent_avg_sales,previous_avg_sales,sales_trend,product_status
J0343-DR-XS,0.3333333333333333,0.16666666666666666,0.14285714285714285,Trending
J0343-DR-XXL,0.8,0.8,0.0,Stable
J0343-DR-XXXL,0.8,1.1333333333333333,-0.15624999999999997,Fatiguing
J0344-TP-L,1.2,0.9,0.15789473684210523,Trending
J0344-TP-M,0.8666666666666667,1.0,-0.06666666666666665,Stable
J0344-TP-S,0.4,0.6333333333333333,-0.14285714285714282,Fatiguing
J0344-TP-XL,0.8333333333333334,0.6333333333333333,0.12244897959183677,Trending
J0344-TP-XS,0.2,0.23333333333333334,-0.027027027027027018,Stable
J0344-TP-XXL,0.7,0.6333333333333333,0.040816326530612235,Stable
J0344-TP-XXXL,0.43333333333333335,0.6666666666666666,-0.13999999999999999,Fatiguing
J0345-SET-L,0.1,0.13333333333333333,-0.029411764705882346,Stable
J0345-SET-XL,0.2,0.13333333333333333,0.05882352941176472,Stable
J0345-SET-XXL,0.13333333333333333,0.0,0.13333333333333333,Trending
J0345-SET-XXXL,0.2,0.23333333333333334,-0.027027027027027018,Stable
J0346-SET-L,0.1,0.3333333333333333,-0.175,Fatiguing
J0346-SET-XL,0.5666666666666667,0.8333333333333334,-0.14545454545454548,Fatiguing
J0346-SET-XS,0.03333333333333333,0.23333333333333334,-0.16216216216216217,Fatiguing
J0346-SET-XXL,0.43333333333333335,0.16666666666666666,0.2285714285714286,Trending
J0346-SET-XXXL,0.23333333333333334,0.2,0.027777777777777773,Stable
J0347-SET-L,0.13333333333333333,0.0,0.13333333333333333,Trending
J0347-SET-XL,0.2,0.03333333333333333,0.16129032258064516,Trending
J0347-SET-XS,0.06666666666666667,0.0,0.06666666666666667,Stable
J0347-SET-XXL,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
J0347-SET-XXXL,0.1,0.06666666666666667,0.03125000000000001,Stable
J0348-SET-L,0.5,0.1,0.36363636363636365,Trending
J0348-SET-M,0.1,0.1,0.0,Stable
J0348-SET-S,0.1,0.23333333333333334,-0.1081081081081081,Fatiguing
J0348-SET-XL,0.23333333333333334,0.06666666666666667,0.15625000000000003,Trending
J0348-SET-XS,0.06666666666666667,0.26666666666666666,-0.15789473684210528,Fatiguing
J0348-SET-XXL,0.1,0.03333333333333333,0.06451612903225808,Stable
J0349-SET-L,1.4666666666666666,1.2666666666666666,0.08823529411764704,Stable
J0349-SET-M,0.8666666666666667,0.9,-0.017543859649122803,Stable
J0349-SET-S,0.7333333333333333,1.2,-0.2121212121212121,Fatiguing
J0349-SET-XL,0.26666666666666666,0.7,-0.2549019607843137,Fatiguing
J0349-SET-XS,0.6666666666666666,0.43333333333333335,0.16279069767441856,Trending
J0349-SET-XXL,0.2,0.5,-0.19999999999999998,Fatiguing
J0349-SET-XXXL,0.43333333333333335,0.4,0.023809523809523805,Stable
J0350-SET-L,0.03333333333333333,0.0,0.03333333333333333,Stable
J0350-SET-XL,0.13333333333333333,0.16666666666666666,-0.028571428571428564,Stable
J0351-SET-L,0.13333333333333333,0.4,-0.19047619047619052,Fatiguing
J0351-SET-M,0.06666666666666667,0.1,-0.030303030303030307,Stable
J0351-SET-S,0.2,0.0,0.2,Trending
J0351-SET-XL,0.1,0.06666666666666667,0.03125000000000001,Stable
J0351-SET-XS,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
J0351-SET-XXL,0.03333333333333333,0.16666666666666666,-0.11428571428571428,Fatiguing
J0351-SET-XXXL,0.1,0.23333333333333334,-0.1081081081081081,Fatiguing
J0352-KR-L,0.06666666666666667,0.1,-0.030303030303030307,Stable
J0352-KR-S,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
J0352-KR-XXL,0.4,0.1,0.27272727272727276,Trending
J0353-KR-L,0.3,0.06666666666666667,0.21875,Trending
J0353-KR-S,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
J0353-KR-XL,0.6666666666666666,0.26666666666666666,0.3157894736842105,Trending
J0353-KR-XXL,0.36666666666666664,0.3333333333333333,0.024999999999999994,Stable
J0354-KR-L,0.43333333333333335,0.4666666666666667,-0.02272727272727272,Stable
J0354-KR-M,0.5666666666666667,0.4,0.11904761904761903,Trending
J0354-KR-XL,0.3333333333333333,0.1,0.21212121212121207,Trending
J0354-KR-XXL,0.43333333333333335,0.13333333333333333,0.26470588235294124,Trending
J0355-KR-L,0.26666666666666666,0.8666666666666667,-0.32142857142857145,Fatiguing
J0355-KR-M,0.2,0.3333333333333333,-0.09999999999999998,Stable
J0355-KR-S,0.1,0.2,-0.08333333333333334,Stable
J0355-KR-XL,0.2,0.03333333333333333,0.16129032258064516,Trending
J0355-KR-XXL,0.23333333333333334,0.26666666666666666,-0.026315789473684206,Stable
J0369-SKD-L,0.1,0.06666666666666667,0.03125000000000001,Stable
J0369-SKD-M,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
J0369-SKD-XXXL,0.06666666666666667,0.0,0.06666666666666667,Stable
J0370-SKD-S,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
J0370-SKD-XL,0.1,0.1,0.0,Stable
J0370-SKD-XXL,0.03333333333333333,0.03333333333333333,0.0,Stable
J0370-SKD-XXXL,0.2,0.03333333333333333,0.16129032258064516,Trending
J0371-SKD-XS,0.03333333333333333,0.1,-0.060606060606060615,Stable
J0371-SKD-XXL,0.03333333333333333,0.06666666666666667,-0.03125,Stable
J0371-SKD-XXXL,0.03333333333333333,0.0,0.03333333333333333,Stable
J0372-SKD-L,0.3333333333333333,0.26666666666666666,0.05263157894736841,Stable
J0372-SKD-M,0.23333333333333334,0.1,0.1212121212121212,Trending
J0372-SKD-S,0.1,0.06666666666666667,0.03125000000000001,Stable
J0372-SKD-XXL,0.16666666666666666,0.1,0.06060606060606059,Stable
J0372-SKD-XXXL,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
J0373-KR-L,0.03333333333333333,0.1,-0.060606060606060615,Stable
J0373-KR-XL,0.13333333333333333,0.23333333333333334,-0.08108108108108109,Stable
J0373-KR-XS,0.13333333333333333,0.06666666666666667,0.0625,Stable
J0373-KR-XXL,0.43333333333333335,0.1,0.30303030303030304,Trending
J0373-KR-XXXL,0.3,0.16666666666666666,0.11428571428571428,Trending
J0375-SKD-L,0.03333333333333333,0.06666666666666667,-0.03125,Stable
J0375-SKD-M,0.06666666666666667,0.0,0.06666666666666667,Stable
J0375-SKD-S,0.03333333333333333,0.03333333333333333,0.0,Stable
J0375-SKD-XL,0.13333333333333333,0.1,0.030303030303030293,Stable
J0375-SKD-XXXL,0.1,0.03333333333333333,0.06451612903225808,Stable
J0376-SKD-L,0.16666666666666666,0.23333333333333334,-0.054054054054054064,Stable
J0376-SKD-M,0.06666666666666667,0.3,-0.1794871794871795,Fatiguing
J0376-SKD-S,0.23333333333333334,0.36666666666666664,-0.09756097560975607,Stable
J0376-SKD-XL,0.06666666666666667,0.26666666666666666,-0.15789473684210528,Fatiguing
J0376-SKD-XS,0.13333333333333333,0.2,-0.055555555555555566,Stable
J0376-SKD-XXL,0.3333333333333333,0.6666666666666666,-0.2,Fatiguing
J0376-SKD-XXXL,0.03333333333333333,0.23333333333333334,-0.16216216216216217,Fatiguing
J0377-SKD-L,0.16666666666666666,0.4,-0.1666666666666667,Fatiguing
J0377-SKD-M,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
J0377-SKD-XL,0.26666666666666666,0.6333333333333333,-0.22448979591836735,Fatiguing
J0377-SKD-XXL,0.26666666666666666,0.26666666666666666,0.0,Stable
J0377-SKD-XXXL,0.3,0.23333333333333334,0.054054054054054036,Stable
J0378-SKD-S,0.03333333333333333,0.03333333333333333,0.0,Stable
J0378-SKD-XL,0.1,0.13333333333333333,-0.029411764705882346,Stable
J0378-SKD-XXXL,0.03333333333333333,0.03333333333333333,0.0,Stable
J0379-SKD-L,1.4,0.13333333333333333,1.1176470588235294,Trending
J0379-SKD-M,1.0666666666666667,0.06666666666666667,0.9375,Trending
J0379-SKD-S,0.7,0.13333333333333333,0.5,Trending
J0379-SKD-XL,0.8333333333333334,0.06666666666666667,0.7187500000000001,Trending
J0379-SKD-XXL,0.5,0.06666666666666667,0.40625,Trending
J0379-SKD-XXXL,0.36666666666666664,0.06666666666666667,0.28125,Trending
J0380-SKD-L,0.06666666666666667,0.0,0.06666666666666667,Stable
J0380-SKD-M,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
J0380-SKD-S,0.06666666666666667,0.16666666666666666,-0.0857142857142857,Stable
J0380-SKD-XL,0.1,0.0,0.1,Trending
J0380-SKD-XXL,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
J0381-SKD-L,0.16666666666666666,0.06666666666666667,0.09375,Stable
J0381-SKD-M,0.26666666666666666,0.23333333333333334,0.027027027027027018,Stable
J0381-SKD-S,0.13333333333333333,0.1,0.030303030303030293,Stable
J0381-SKD-XL,0.16666666666666666,0.16666666666666666,0.0,Stable
J0381-SKD-XS,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
J0381-SKD-XXXL,0.13333333333333333,0.16666666666666666,-0.028571428571428564,Stable
J0382-SKD-L,0.26666666666666666,0.23333333333333334,0.027027027027027018,Stable
J0382-SKD-M,0.3,0.26666666666666666,0.026315789473684206,Stable
J0382-SKD-S,0.2,0.2,0.0,Stable
J0382-SKD-XL,0.16666666666666666,0.23333333333333334,-0.054054054054054064,Stable
J0382-SKD-XS,0.1,0.1,0.0,Stable
J0382-SKD-XXL,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
J0382-SKD-XXXL,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
J0385-KR-L,0.3,0.16666666666666666,0.11428571428571428,Trending
J0385-KR-M,0.4,0.2,0.16666666666666669,Trending
J0389-TP-M,0.16666666666666666,0.06666666666666667,0.09375,Stable
J0395-DR-S,0.1,0.03333333333333333,0.06451612903225808,Stable
J0395-DR-XL,0.2,0.06666666666666667,0.12500000000000003,Trending
J0395-DR-XS,0.1,0.1,0.0,Stable
J0395-DR-XXL,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
J0395-DR-XXXL,0.13333333333333333,0.2,-0.055555555555555566,Stable
J0396-DR-L,0.03333333333333333,0.2,-0.13888888888888892,Fatiguing
J0396-DR-S,0.26666666666666666,0.0,0.26666666666666666,Trending
J0396-DR-XXXL,0.13333333333333333,0.16666666666666666,-0.028571428571428564,Stable
J0397-DR-XL,0.1,0.1,0.0,Stable
J0397-DR-XXXL,0.26666666666666666,0.23333333333333334,0.027027027027027018,Stable
J0398-DR-M,0.06666666666666667,0.1,-0.030303030303030307,Stable
J0398-DR-S,0.06666666666666667,0.0,0.06666666666666667,Stable
J0398-DR-XXL,0.23333333333333334,0.1,0.1212121212121212,Trending
J0399-DR-L,0.16666666666666666,0.43333333333333335,-0.186046511627907,Fatiguing
J0399-DR-S,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
J0399-DR-XL,0.5333333333333333,0.36666666666666664,0.12195121951219513,Trending
J0399-DR-XS,0.3,0.23333333333333334,0.054054054054054036,Stable
J0399-DR-XXL,0.4666666666666667,0.3,0.12820512820512822,Trending
J0399-DR-XXXL,0.3,0.13333333333333333,0.14705882352941177,Trending
J0400-DR-L,0.3333333333333333,0.16666666666666666,0.14285714285714285,Trending
J0400-DR-M,0.13333333333333333,0.1,0.030303030303030293,Stable
J0400-DR-XS,0.1,0.16666666666666666,-0.05714285714285713,Stable
J0400-DR-XXXL,0.2,0.03333333333333333,0.16129032258064516,Trending
J0401-DR-L,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
J0401-DR-S,0.26666666666666666,1.0333333333333334,-0.37704918032786894,Fatiguing
J0401-DR-XL,0.2,0.3333333333333333,-0.09999999999999998,Stable
J0401-DR-XS,0.2,0.26666666666666666,-0.05263157894736841,Stable
J0401-DR-XXL,0.16666666666666666,0.6,-0.2708333333333333,Fatiguing
J0401-DR-XXXL,0.26666666666666666,0.23333333333333334,0.027027027027027018,Stable
J0402-DR-M,0.1,0.1,0.0,Stable
J0402-DR-XL,0.13333333333333333,0.16666666666666666,-0.028571428571428564,Stable
J0402-DR-XXL,0.23333333333333334,0.13333333333333333,0.08823529411764706,Stable
J0413-DR-M,0.43333333333333335,0.3,0.10256410256410257,Trending
J0413-DR-XXL,0.26666666666666666,0.06666666666666667,0.1875,Trending
J0414-DR-S,0.03333333333333333,0.0,0.03333333333333333,Stable
J0414-DR-XL,0.03333333333333333,0.13333333333333333,-0.08823529411764706,Stable
J0415-DR-M,0.13333333333333333,0.2,-0.055555555555555566,Stable
J0415-DR-S,0.2,0.06666666666666667,0.12500000000000003,Trending
J0415-DR-XXL,0.2,0.26666666666666666,-0.05263157894736841,Stable
J0415-DR-XXXL,0.26666666666666666,0.13333333333333333,0.11764705882352941,Trending
J0416-DR-L,0.3,0.26666666666666666,0.026315789473684206,Stable
J0416-DR-XL,0.26666666666666666,0.2,0.055555555555555546,Stable
J0416-DR-XXL,0.36666666666666664,0.13333333333333333,0.20588235294117646,Trending
JNE09210-PINK-SR-JP8101RNV,0.06666666666666667,0.06666666666666667,0.0,Stable
JNE1233-BLUE-KR-031-M,0.06666666666666667,0.13333333333333333,-0.058823529411764705,Stable
JNE1233-BLUE-KR-031-S,0.2,0.06666666666666667,0.12500000000000003,Trending
JNE1233-BLUE-KR-031-XL,0.13333333333333333,0.2,-0.055555555555555566,Stable
JNE1233-BLUE-KR-031-XS,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
JNE1233-BLUE-KR-031-XXL,0.3,0.3333333333333333,-0.024999999999999994,Stable
JNE1233-BLUE-KR-031-XXXL,0.23333333333333334,0.03333333333333333,0.1935483870967742,Trending
JNE1234-MULTI-KR-032-L,0.1,0.0,0.1,Trending
JNE1234-MULTI-KR-032-M,0.13333333333333333,0.13333333333333333,0.0,Stable
JNE1234-MULTI-KR-032-S,0.16666666666666666,0.0,0.16666666666666666,Trending
JNE1234-MULTI-KR-032-XL,0.23333333333333334,0.1,0.1212121212121212,Trending
JNE1234-MULTI-KR-032-XXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE1234-MULTI-KR-032-XXXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE1408-GREY-KR-UDF19-L,0.2,0.1,0.09090909090909091,Stable
JNE1408-GREY-KR-UDF19-XL,0.1,0.0,0.1,Trending
JNE1408-GREY-KR-UDF19-XXL,0.06666666666666667,0.16666666666666666,-0.0857142857142857,Stable
JNE1408-KR-UDF19-A-XL,0.1,0.06666666666666667,0.03125000000000001,Stable
JNE1525-KR-UDF19-A-L,0.23333333333333334,0.06666666666666667,0.15625000000000003,Trending
JNE1525-KR-UDF19-A-S,0.13333333333333333,0.06666666666666667,0.0625,Stable
JNE1525-KR-UDF19-A-XS,0.1,0.0,0.1,Trending
JNE1525-KR-UDF19-A-XXXL,0.06666666666666667,0.0,0.06666666666666667,Stable
JNE1525-KR-UDF19BLACK-L,0.2,0.03333333333333333,0.16129032258064516,Trending
JNE1525-KR-UDF19BLACK-M,0.5333333333333333,0.16666666666666666,0.3142857142857143,Trending
JNE1525-KR-UDF19BLACK-S,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE1525-KR-UDF19BLACK-XL,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
JNE1525-KR-UDF19BLACK-XS,0.16666666666666666,0.03333333333333333,0.12903225806451613,Trending
JNE1525-KR-UDF19BLACK-XXL,0.2,0.1,0.09090909090909091,Stable
JNE1525-KR-UDF19BLACK-XXXL,0.2,0.03333333333333333,0.16129032258064516,Trending
JNE1906-KR-031-L,0.16666666666666666,0.3,-0.10256410256410256,Fatiguing
JNE1906-KR-031-M,0.26666666666666666,0.3,-0.025641025641025633,Stable
JNE1906-KR-031-S,0.2,0.5,-0.19999999999999998,Fatiguing
JNE1906-KR-031-XL,0.2,0.1,0.09090909090909091,Stable
JNE1906-KR-031-XS,0.13333333333333333,0.1,0.030303030303030293,Stable
JNE1906-KR-031-XXXL,0.3,0.26666666666666666,0.026315789473684206,Stable
JNE1951-KR-155-M,0.06666666666666667,0.06666666666666667,0.0,Stable
JNE1951-KR-155-XL,0.13333333333333333,0.1,0.030303030303030293,Stable
JNE1951-KR-155-XXL,0.2,0.23333333333333334,-0.027027027027027018,Stable
JNE1977-KR-237-L,0.16666666666666666,0.1,0.06060606060606059,Stable
JNE1977-KR-237-M,0.03333333333333333,0.2,-0.13888888888888892,Fatiguing
JNE1977-KR-237-XL,0.03333333333333333,0.0,0.03333333333333333,Stable
JNE1977-KR-237-XS,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE1977-KR-237-XXL,0.1,0.4,-0.21428571428571433,Fatiguing
JNE1998-KR-311-M,0.03333333333333333,0.13333333333333333,-0.08823529411764706,Stable
JNE1998-KR-311-XL,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
JNE1998-KR-311-XXL,0.1,0.3333333333333333,-0.175,Fatiguing
JNE2009-KR-310-L,0.03333333333333333,0.0,0.03333333333333333,Stable
JNE2009-KR-310-M,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE2014-KR-178-L,0.7,0.6666666666666666,0.019999999999999997,Stable
JNE2014-KR-178-M,0.7,0.6,0.062499999999999986,Stable
JNE2014-KR-178-S,0.3333333333333333,0.4666666666666667,-0.09090909090909093,Stable
JNE2014-KR-178-XL,0.26666666666666666,1.7,-0.5308641975308642,Fatiguing
JNE2014-KR-178-XS,0.3,0.2,0.08333333333333331,Stable
JNE2014-KR-178-XXL,0.13333333333333333,0.8,-0.3703703703703704,Fatiguing
JNE2014-KR-178-XXXL,0.4,0.6666666666666666,-0.15999999999999998,Fatiguing
JNE2032-KR-205-L,0.2,0.03333333333333333,0.16129032258064516,Trending
JNE2032-KR-205-M,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE2032-KR-205-S,0.13333333333333333,0.0,0.13333333333333333,Trending
JNE2032-KR-205-XL,0.16666666666666666,0.2,-0.027777777777777797,Stable
JNE2032-KR-205-XS,0.13333333333333333,0.0,0.13333333333333333,Trending
JNE2032-KR-205-XXL,0.23333333333333334,0.16666666666666666,0.05714285714285715,Stable
JNE2032-KR-205-XXXL,0.1,0.2,-0.08333333333333334,Stable
JNE2049-KR-351-S,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE2049-KR-351-XL,0.2,0.0,0.2,Trending
JNE2049-KR-351-XS,0.2,0.1,0.09090909090909091,Stable
JNE2049-KR-351-XXL,0.16666666666666666,0.0,0.16666666666666666,Trending
JNE2049-KR-351-XXXL1,0.3,0.06666666666666667,0.21875,Trending
JNE2086-KR-389-L,0.2,0.2,0.0,Stable
JNE2086-KR-389-XXXL,0.06666666666666667,0.0,0.06666666666666667,Stable
JNE2100-KR-144-L,0.23333333333333334,0.4666666666666667,-0.1590909090909091,Fatiguing
JNE2100-KR-144-S,0.13333333333333333,0.2,-0.055555555555555566,Stable
JNE2100-KR-144-XL,0.26666666666666666,0.4,-0.09523809523809526,Stable
JNE2100-KR-144-XS,0.06666666666666667,0.0,0.06666666666666667,Stable
JNE2100-KR-144-XXL,0.23333333333333334,0.43333333333333335,-0.13953488372093023,Fatiguing
JNE2101-KR-210-S,0.1,0.0,0.1,Trending
JNE2113-KR-381-XXL,0.0,0.2,-0.16666666666666669,Fatiguing
JNE2132-KR-398-XXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE2153-KR-278-A-M,0.26666666666666666,0.16666666666666666,0.08571428571428572,Stable
JNE2153-KR-278-A-S,0.26666666666666666,0.16666666666666666,0.08571428571428572,Stable
JNE2153-KR-278-A-XXL,0.2,0.1,0.09090909090909091,Stable
JNE2153-KR-278-A-XXXL,0.23333333333333334,0.2,0.027777777777777773,Stable
JNE2171-KR-437-L,0.2,0.03333333333333333,0.16129032258064516,Trending
JNE2171-KR-437-M,0.4666666666666667,0.7666666666666667,-0.169811320754717,Fatiguing
JNE2171-KR-437-S,0.23333333333333334,0.23333333333333334,0.0,Stable
JNE2171-KR-437-XL,0.06666666666666667,0.8666666666666667,-0.4285714285714286,Fatiguing
JNE2171-KR-437-XXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE2199-KR-411-A-L,0.13333333333333333,0.6666666666666666,-0.32,Fatiguing
JNE2199-KR-411-A-M,0.1,0.13333333333333333,-0.029411764705882346,Stable
JNE2199-KR-411-A-S,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
JNE2199-KR-411-A-XL,0.13333333333333333,0.4,-0.19047619047619052,Fatiguing
JNE2199-KR-411-A-XS,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
JNE2199-KR-411-A-XXL,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
JNE2199-KR-411-A-XXXL,0.23333333333333334,0.23333333333333334,0.0,Stable
JNE2205-KR-467-A-M,0.2,0.3,-0.0769230769230769,Stable
JNE2205-KR-467-A-XL,0.03333333333333333,0.23333333333333334,-0.16216216216216217,Fatiguing
JNE2265-KR-501-L,0.16666666666666666,0.1,0.06060606060606059,Stable
JNE2265-KR-501-M,0.13333333333333333,0.06666666666666667,0.0625,Stable
JNE2265-KR-501-S,0.1,0.13333333333333333,-0.029411764705882346,Stable
JNE2265-KR-501-XL,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE2265-KR-501-XS,0.2,0.13333333333333333,0.05882352941176472,Stable
JNE2265-KR-501-XXL,0.26666666666666666,0.0,0.26666666666666666,Trending
JNE2266-KR-490-A-M,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE2266-KR-490-A-XL,0.2,0.0,0.2,Trending
JNE2266-KR-490-A-XS,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE2266-KR-490-A-XXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE2270-KR-487-A-L,0.3,0.36666666666666664,-0.04878048780487804,Stable
JNE2270-KR-487-A-M,0.4666666666666667,0.5,-0.022222222222222216,Stable
JNE2270-KR-487-A-S,0.26666666666666666,0.4,-0.09523809523809526,Stable
JNE2270-KR-487-A-XL,0.6333333333333333,0.4666666666666667,0.1136363636363636,Trending
JNE2270-KR-487-A-XS,0.2,0.13333333333333333,0.05882352941176472,Stable
JNE2270-KR-487-A-XXL,0.36666666666666664,1.2333333333333334,-0.3880597014925373,Fatiguing
JNE2291-KR-602-L,0.16666666666666666,0.26666666666666666,-0.07894736842105264,Stable
JNE2291-KR-602-M,0.3333333333333333,0.0,0.3333333333333333,Trending
JNE2291-KR-602-S,0.13333333333333333,0.13333333333333333,0.0,Stable
JNE2291-KR-602-XL,0.03333333333333333,0.06666666666666667,-0.03125,Stable
JNE2291-KR-602-XS,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE2291-KR-602-XXL,0.3,0.0,0.3,Trending
JNE2291-KR-602-XXXL,0.2,0.06666666666666667,0.12500000000000003,Trending
JNE2305-KR-533-L,0.5333333333333333,0.23333333333333334,0.24324324324324323,Trending
JNE2305-KR-533-M,1.8666666666666667,1.5666666666666667,0.11688311688311691,Trending
JNE2305-KR-533-XL,1.3333333333333333,1.1666666666666667,0.07692307692307684,Stable
JNE2305-KR-533-XS,0.36666666666666664,0.43333333333333335,-0.04651162790697677,Stable
JNE2305-KR-533-XXL,0.13333333333333333,0.5333333333333333,-0.26086956521739135,Fatiguing
JNE3030-KR-L,0.13333333333333333,0.03333333333333333,0.0967741935483871,Stable
JNE3030-KR-XXXL,0.26666666666666666,0.3,-0.025641025641025633,Stable
JNE3042-KR-M,0.03333333333333333,0.06666666666666667,-0.03125,Stable
JNE3068-KR-A-L,0.13333333333333333,0.26666666666666666,-0.10526315789473685,Fatiguing
JNE3068-KR-A-M,0.1,0.13333333333333333,-0.029411764705882346,Stable
JNE3068-KR-A-S,0.1,0.1,0.0,Stable
JNE3068-KR-A-XL,0.16666666666666666,0.13333333333333333,0.029411764705882346,Stable
JNE3068-KR-A-XXL,0.5,0.23333333333333334,0.2162162162162162,Trending
JNE3160-KR-G-L,0.26666666666666666,0.7333333333333333,-0.2692307692307692,Fatiguing
JNE3160-KR-G-M,0.43333333333333335,0.9666666666666667,-0.2711864406779661,Fatiguing
JNE3160-KR-G-S,0.3,0.5333333333333333,-0.15217391304347827,Fatiguing
JNE3160-KR-G-XL,0.26666666666666666,0.36666666666666664,-0.07317073170731705,Stable
JNE3160-KR-G-XXL,0.26666666666666666,0.4,-0.09523809523809526,Stable
JNE3160-KR-G-XXXL,0.2,0.3,-0.0769230769230769,Stable
JNE3160-KR-L,0.36666666666666664,0.4666666666666667,-0.0681818181818182,Stable
JNE3160-KR-S,0.3,0.06666666666666667,0.21875,Trending
JNE3160-KR-XS,0.26666666666666666,0.03333333333333333,0.22580645161290322,Trending
JNE3160-KR-XXXL,0.16666666666666666,0.06666666666666667,0.09375,Stable
JNE3252-KR-M,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE3252-KR-XL,0.36666666666666664,0.13333333333333333,0.20588235294117646,Trending
JNE3252-KR-XXXL,0.23333333333333334,0.16666666666666666,0.05714285714285715,Stable
JNE3255-KR-XL,0.03333333333333333,0.06666666666666667,-0.03125,Stable
JNE3256-KR-L,0.03333333333333333,0.03333333333333333,0.0,Stable
JNE3256-KR-XL,0.2,0.06666666666666667,0.12500000000000003,Trending
JNE3256-KR-XXXL,0.16666666666666666,0.13333333333333333,0.029411764705882346,Stable
JNE3261-KR-M,0.3333333333333333,0.23333333333333334,0.08108108108108106,Stable
JNE3261-KR-S,0.16666666666666666,0.16666666666666666,0.0,Stable
JNE3261-KR-XS,0.1,0.0,0.1,Trending
JNE3261-KR-XXL,0.26666666666666666,0.36666666666666664,-0.07317073170731705,Stable
JNE3261-KR-XXXL,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE3265-KR-M,0.36666666666666664,0.03333333333333333,0.32258064516129026,Trending
JNE3265-KR-S,0.16666666666666666,0.0,0.16666666666666666,Trending
JNE3265-KR-XXL,0.7,0.16666666666666666,0.45714285714285713,Trending
JNE3270-KR-S,0.06666666666666667,0.1,-0.030303030303030307,Stable
JNE3270-KR-XL,0.06666666666666667,0.1,-0.030303030303030307,Stable
JNE3270-KR-XXXL,0.03333333333333333,0.06666666666666667,-0.03125,Stable
JNE3273-KR-L,0.03333333333333333,0.0,0.03333333333333333,Stable
JNE3273-KR-M,0.1,0.03333333333333333,0.06451612903225808,Stable
JNE3288-KR-L,0.06666666666666667,0.13333333333333333,-0.058823529411764705,Stable
JNE3288-KR-XL,0.06666666666666667,0.03333333333333333,0.03225806451612903,Stable
JNE3288-KR-XS,0.03333333333333333,0.0,0.03333333333333333,Stable
JNE3288-KR-XXL,0.0,0.03333333333333333,-0.03225806451612903,Stable
JNE3288-KR-XXXL,0.06666666666666667,0.06666666666666667,0.0,Stable
JNE3291-KR-L,1.4333333333333333,1.2,0.10606060606060608,Trending
JNE3291-KR-M,2.1666666666666665,1.0666666666666667,0.532258064516129,Trending
JNE3291-KR-S,0.8333333333333334,0.6333333333333333,0.12244897959183677,Trending
JNE3291-KR-XL,1.8,1.5,0.12000000000000002,Trending
JNE3291-KR-XS,0.3333333333333333,0.0,0.3333333333333333,Trending
JNE3291-KR-XXL,1.2333333333333334,1.4,-0.06944444444444439,Stable
JNE3291-KR-XXXL,0.6666666666666666,0.5,0.11111111111111109,Trending
JNE3294-KR-L,0.1,0.5666666666666667,-0.2978723404255319,Fatiguing
JNE3294-KR-M,0.26666666666666666,0.4,-0.09523809523809526,Stable
JNE3294-KR-S,0.13333333333333333,0.23333333333333334,-0.08108108108108109,Stable
JNE3294-KR-XL,0.26666666666666666,0.6333333333333333,-0.22448979591836735,Fatiguing
